date,product_id,category,region,price,discount,cost,sales,revenue,day_of_week,is_promo_day
2022-04-29,1004,Home,South,340.01,0.12,299.2088,10,2992.09,4,0
2022-04-29,1005,Home,West,407.58,0.16,342.3672,14,4793.14,4,0
2022-04-29,1006,Electronics,East,298.15,0.14,256.409,21,5384.59,4,0
2022-04-29,1007,Home,East,70.62,0.15,60.027,12,720.32,4,0
2022-04-29,1008,Home,East,402.14,0.19,325.7334,4,1302.93,4,0
2022-04-29,1009,Electronics,West,446.54,0.19,361.6974,22,7957.34,4,1
2022-04-29,1010,Electronics,North,13.98,0.08,12.8616,13,167.2,4,0
2022-04-30,1001,Electronics,East,191.08,0.28,137.5776,22,3026.71,5,0
2022-04-30,1002,Fashion,East,230.53,0.29,163.6763,15,2455.14,5,0
2022-04-30,1003,Fashion,East,497.88,0.27,363.4524,24,8722.86,5,0
2022-04-30,1004,Home,South,253.52,0.04,243.3792,15,3650.69,5,0
2022-04-30,1005,Fashion,South,409.95,0.23,315.6615,22,6944.55,5,0
2022-04-30,1006,Electronics,North,210.72,0.17,174.8976,21,3672.85,5,0
2022-04-30,1007,Electronics,North,187.82,0.06,176.5508,13,2295.16,5,0
2022-04-30,1008,Home,South,436.33,0.24,331.6108,11,3647.72,5,0
2022-04-30,1009,Fashion,East,303.57,0.11,270.1773,10,2701.77,5,1
2022-04-30,1010,Electronics,West,268.55,0.14,230.953,23,5311.92,5,0
2022-05-01,1001,Fashion,West,405.49,0.24,308.1724,13,4006.24,6,0
2022-05-01,1002,Home,East,454.3,0.09,413.413,10,4134.13,6,0
2022-05-01,1003,Home,West,138.92,0.1,125.028,10,1250.28,6,0
2022-05-01,1004,Fashion,South,36.17,0.22,28.2126,10,282.13,6,1
2022-05-01,1005,Fashion,East,460.88,0.23,354.8776,12,4258.53,6,0
2022-05-01,1006,Electronics,East,266.2,0.08,244.904,26,6367.5,6,0
2022-05-01,1007,Fashion,North,174.19,0.1,156.771,15,2351.57,6,0
2022-05-01,1008,Home,East,182.49,0.01,180.6651,11,1987.32,6,0
2022-05-01,1009,Home,East,101.3,0.02,99.274,10,992.74,6,0
2022-05-01,1010,Home,West,160.69,0.03,155.8693,7,1091.09,6,0
2022-05-02,1001,Electronics,North,43.68,0.13,38.0016,19,722.03,0,0
2022-05-02,1002,Fashion,West,172.93,0.29,122.7803,16,1964.48,0,0
2022-05-02,1003,Electronics,West,411.95,0.14,354.277,17,6022.71,0,0
2022-05-02,1004,Fashion,North,184.07,0.18,150.9374,13,1962.19,0,0
2022-05-02,1005,Home,North,68.52,0.03,66.4644,8,531.72,0,0
2022-05-02,1006,Electronics,East,220.7,0.18,180.974,18,3257.53,0,0
2022-05-02,1007,Home,South,495.6,0.29,351.876,7,2463.13,0,0
2022-05-02,1008,Electronics,East,432.74,0.12,380.8112,24,9139.47,0,0
2022-05-02,1009,Fashion,North,187.29,0.22,146.0862,10,1460.86,0,1
2022-05-02,1010,Fashion,East,283.22,0.28,203.9184,10,2039.18,0,0
2022-05-03,1001,Electronics,East,48.57,0.28,34.9704,25,874.26,1,0
2022-05-03,1002,Home,East,161.9,0.03,157.043,7,1099.3,1,0
2022-05-03,1003,Home,West,342.78,0.05,325.641,14,4558.97,1,0
2022-05-03,1004,Electronics,South,82.85,0.01,82.0215,27,2214.58,1,0
2022-05-03,1005,Fashion,East,171.37,0.28,123.3864,17,2097.57,1,0
2022-05-03,1006,Fashion,West,121.3,0.13,105.531,18,1899.56,1,0
2022-05-03,1007,Electronics,West,272.16,0.14,234.0576,26,6085.5,1,0
2022-05-03,1008,Home,North,132.62,0.29,94.1602,11,1035.76,1,0
2022-05-03,1009,Home,North,352.93,0.04,338.8128,22,7453.88,1,0
2022-05-03,1010,Home,East,389.12,0.16,326.8608,15,4902.91,1,0
2022-05-04,1001,Home,North,135.28,0.29,96.0488,9,864.44,2,0
2022-05-04,1002,Electronics,North,358.41,0.15,304.6485,22,6702.27,2,0
2022-05-04,1003,Electronics,North,362.8,0.16,304.752,24,7314.05,2,0
2022-05-04,1004,Electronics,South,39.22,0.03,38.0434,21,798.91,2,0
2022-05-04,1005,Fashion,North,86.27,0.29,61.2517,19,1163.78,2,0
2022-05-04,1006,Home,West,371.4,0.11,330.546,5,1652.73,2,0
2022-05-04,1007,Home,South,87.01,0,87.01,13,1131.13,2,0
2022-05-04,1008,Home,West,325.53,0.17,270.1899,9,2431.71,2,0
2022-05-04,1009,Home,North,352.3,0.2,281.84,7,1972.88,2,0
2022-05-04,1010,Electronics,North,145.61,0.01,144.1539,31,4468.77,2,0
2022-05-05,1001,Fashion,North,303.19,0.28,218.2968,16,3492.75,3,0
2022-05-05,1002,Home,North,398.33,0,398.33,11,4381.63,3,0
2022-05-05,1003,Electronics,East,317.68,0.07,295.4424,26,7681.5,3,0
2022-05-05,1004,Fashion,East,294.1,0.17,244.103,14,3417.44,3,0
2022-05-05,1005,Fashion,North,189.57,0.19,153.5517,12,1842.62,3,0
2022-05-05,1006,Fashion,East,251.78,0.21,198.9062,15,2983.59,3,0
2022-05-05,1007,Home,East,130.47,0.23,100.4619,6,602.77,3,0
2022-05-05,1008,Electronics,West,290.53,0.08,267.2876,27,7216.77,3,0
2022-05-05,1009,Home,South,428.77,0.3,300.139,14,4201.95,3,0
2022-05-05,1010,Electronics,East,263.13,0.08,242.0796,19,4599.51,3,0
2022-05-06,1001,Home,East,254.95,0.24,193.762,10,1937.62,4,0
2022-05-06,1002,Home,South,143.5,0.17,119.105,10,1191.05,4,0
2022-05-06,1003,Home,West,455.04,0.13,395.8848,12,4750.62,4,0
2022-05-06,1004,Electronics,West,362.31,0.02,355.0638,11,3905.7,4,0
2022-05-06,1005,Electronics,North,264.38,0.11,235.2982,22,5176.56,4,0
2022-05-06,1006,Home,North,27.23,0,27.23,13,353.99,4,0
2022-05-06,1007,Electronics,West,211.43,0.06,198.7442,19,3776.14,4,0
2022-05-06,1008,Home,North,223.41,0.14,192.1326,15,2881.99,4,0
2022-05-06,1009,Home,West,11.29,0.22,8.8062,4,35.22,4,0
2022-05-06,1010,Home,South,415.92,0.24,316.0992,14,4425.39,4,0
2022-05-07,1001,Electronics,North,207.23,0.26,153.3502,23,3527.05,5,0
2022-05-07,1002,Fashion,North,177.37,0.07,164.9541,15,2474.31,5,0
2022-05-07,1003,Electronics,North,237.25,0.16,199.29,18,3587.22,5,1
2022-05-07,1004,Home,East,247.77,0.2,198.216,13,2576.81,5,0
2022-05-07,1005,Home,West,199.59,0.18,163.6638,12,1963.97,5,0
2022-05-07,1006,Electronics,West,460.12,0.13,400.3044,18,7205.48,5,0
2022-05-07,1007,Electronics,West,398.4,0.24,302.784,28,8477.95,5,1
2022-05-07,1008,Home,South,50.22,0.13,43.6914,7,305.84,5,0
2022-05-07,1009,Home,East,421.26,0.2,337.008,15,5055.12,5,0
2022-05-07,1010,Home,West,452.12,0.19,366.2172,8,2929.74,5,0
2022-05-08,1001,Fashion,West,436.97,0.24,332.0972,16,5313.56,6,0
2022-05-08,1002,Electronics,South,315.17,0.27,230.0741,18,4141.33,6,0
2022-05-08,1003,Home,East,201.59,0.03,195.5423,4,782.17,6,0
2022-05-08,1004,Fashion,South,37.04,0.06,34.8176,13,452.63,6,0
2022-05-08,1005,Home,South,424.93,0.25,318.6975,7,2230.88,6,0
2022-05-08,1006,Electronics,North,370.72,0.05,352.184,27,9508.97,6,0
2022-05-08,1007,Electronics,South,22.19,0.13,19.3053,18,347.5,6,0
2022-05-08,1008,Home,South,287.14,0.16,241.1976,6,1447.19,6,0
2022-05-08,1009,Electronics,North,46.36,0.1,41.724,20,834.48,6,0
2022-05-08,1010,Electronics,South,303.64,0.05,288.458,24,6922.99,6,0
2022-05-09,1001,Electronics,West,306.2,0.09,278.642,26,7244.69,0,0
2022-05-09,1002,Electronics,South,82.76,0.09,75.3116,30,2259.35,0,0
2022-05-09,1003,Electronics,North,355.68,0.22,277.4304,23,6380.9,0,0
2022-05-09,1004,Fashion,South,397.95,0.03,386.0115,15,5790.17,0,0
2022-05-09,1005,Home,West,356.71,0.22,278.2338,19,5286.44,0,0
2022-05-09,1006,Home,West,80.07,0.24,60.8532,10,608.53,0,0
2022-05-09,1007,Fashion,West,225.63,0.19,182.7603,11,2010.36,0,0
2022-05-09,1008,Fashion,West,299.8,0.11,266.822,19,5069.62,0,0
2022-05-09,1009,Electronics,East,315.14,0.13,274.1718,27,7402.64,0,0
2022-05-09,1010,Fashion,West,472.07,0.14,405.9802,14,5683.72,0,0
2022-05-10,1001,Home,North,452.6,0.29,321.346,9,2892.11,1,0
2022-05-10,1002,Electronics,North,321.72,0.05,305.634,20,6112.68,1,0
2022-05-10,1003,Fashion,West,307.24,0.21,242.7196,15,3640.79,1,0
2022-05-10,1004,Home,South,477.6,0.12,420.288,12,5043.46,1,0
2022-05-10,1005,Home,South,81.09,0.07,75.4137,9,678.72,1,0
2022-05-10,1006,Electronics,East,390.78,0.28,281.3616,25,7034.04,1,0
2022-05-10,1007,Home,North,303.51,0.09,276.1941,7,1933.36,1,0
2022-05-10,1008,Fashion,East,368.6,0.18,302.252,17,5138.28,1,0
2022-05-10,1009,Home,South,447.01,0.09,406.7791,12,4881.35,1,0
2022-05-10,1010,Home,East,249.38,0.03,241.8986,11,2660.88,1,1
2022-05-11,1001,Home,South,300.74,0.11,267.6586,11,2944.24,2,0
2022-05-11,1002,Electronics,North,204.45,0.13,177.8715,7,1245.1,2,1
2022-05-11,1003,Electronics,East,70.93,0.07,65.9649,15,989.47,2,0
2022-05-11,1004,Fashion,South,142.23,0.21,112.3617,17,1910.15,2,0
2022-05-11,1005,Electronics,South,52.18,0.09,47.4838,17,807.22,2,0
2022-05-11,1006,Fashion,South,196.38,0.1,176.742,15,2651.13,2,0
2022-05-11,1007,Electronics,East,453.33,0.04,435.1968,29,12620.71,2,0
2022-05-11,1008,Home,East,388.78,0.02,381.0044,6,2286.03,2,0
2022-05-11,1009,Electronics,West,122.46,0.04,117.5616,17,1998.55,2,0
2022-05-11,1010,Fashion,West,400.36,0.18,328.2952,16,5252.72,2,0
2022-05-12,1001,Home,West,471.37,0.22,367.6686,13,4779.69,3,0
2022-05-12,1002,Home,North,451.23,0.22,351.9594,8,2815.68,3,0
2022-05-12,1003,Electronics,South,165.88,0.05,157.586,25,3939.65,3,0
2022-05-12,1004,Electronics,West,377.71,0.2,302.168,22,6647.7,3,0
2022-05-12,1005,Home,East,405.99,0.26,300.4326,8,2403.46,3,0
2022-05-12,1006,Electronics,South,281.95,0.11,250.9355,23,5771.52,3,0
2022-05-12,1007,Home,East,105.11,0.15,89.3435,11,982.78,3,0
2022-05-12,1008,Electronics,North,336.65,0.06,316.451,29,9177.08,3,0
2022-05-12,1009,Electronics,West,401.29,0.03,389.2513,21,8174.28,3,0
2022-05-12,1010,Fashion,North,52.29,0.27,38.1717,8,305.37,3,0
2022-05-13,1001,Home,South,55.54,0.2,44.432,11,488.75,4,0
2022-05-13,1002,Home,North,212.93,0.07,198.0249,9,1782.22,4,0
2022-05-13,1003,Home,West,171.25,0.14,147.275,9,1325.48,4,0
2022-05-13,1004,Fashion,North,128.69,0.19,104.2389,24,2501.73,4,0
2022-05-13,1005,Home,West,378.41,0.24,287.5916,9,2588.32,4,0
2022-05-13,1006,Fashion,East,123.17,0.11,109.6213,15,1644.32,4,0
2022-05-13,1007,Fashion,South,419.34,0.04,402.5664,13,5233.36,4,0
2022-05-13,1008,Home,East,232.41,0.05,220.7895,13,2870.26,4,0
2022-05-13,1009,Fashion,East,475.1,0.04,456.096,13,5929.25,4,0
2022-05-13,1010,Home,East,204.04,0.26,150.9896,8,1207.92,4,0
2022-05-14,1001,Electronics,East,290.12,0.04,278.5152,22,6127.33,5,0
2022-05-14,1002,Electronics,East,344.86,0,344.86,26,8966.36,5,0
2022-05-14,1003,Fashion,East,389.87,0.18,319.6934,13,4156.01,5,1
2022-05-14,1004,Fashion,East,34.25,0.22,26.715,16,427.44,5,0
2022-05-14,1005,Electronics,South,318.58,0.12,280.3504,23,6448.06,5,0
2022-05-14,1006,Home,East,323.03,0.21,255.1937,9,2296.74,5,0
2022-05-14,1007,Electronics,South,214.37,0.01,212.2263,14,2971.17,5,0
2022-05-14,1008,Home,West,27.15,0.01,26.8785,16,430.06,5,0
2022-05-14,1009,Electronics,North,147.56,0.28,106.2432,16,1699.89,5,0
2022-05-14,1010,Home,South,401.87,0.07,373.7391,8,2989.91,5,0
2022-05-15,1001,Home,South,480.53,0.26,355.5922,8,2844.74,6,0
2022-05-15,1002,Electronics,South,464.5,0.26,343.73,12,4124.76,6,0
2022-05-15,1003,Home,East,364.91,0.03,353.9627,10,3539.63,6,0
2022-05-15,1004,Fashion,West,72.95,0.11,64.9255,18,1168.66,6,0
2022-05-15,1005,Fashion,East,492.25,0.02,482.405,17,8200.89,6,0
2022-05-15,1006,Fashion,South,422.7,0.1,380.43,14,5326.02,6,0
2022-05-15,1007,Home,North,310.47,0.16,260.7948,11,2868.74,6,0
2022-05-15,1008,Electronics,West,364.81,0.29,259.0151,16,4144.24,6,1
2022-05-15,1009,Electronics,West,213.59,0.22,166.6002,21,3498.6,6,0
2022-05-15,1010,Fashion,East,391.58,0.06,368.0852,11,4048.94,6,0
2022-05-16,1001,Electronics,East,269.31,0.14,231.6066,26,6021.77,0,0
2022-05-16,1002,Fashion,South,377.87,0.11,336.3043,9,3026.74,0,0
2022-05-16,1003,Electronics,East,480.94,0.19,389.5614,22,8570.35,0,0
2022-05-16,1004,Home,South,141.64,0.17,117.5612,7,822.93,0,0
2022-05-16,1005,Home,East,460.22,0.03,446.4134,9,4017.72,0,0
2022-05-16,1006,Fashion,South,284.17,0.05,269.9615,19,5129.27,0,0
2022-05-16,1007,Fashion,South,280.63,0.03,272.2111,17,4627.59,0,0
2022-05-16,1008,Fashion,East,238.11,0.14,204.7746,5,1023.87,0,0
2022-05-16,1009,Fashion,West,54.69,0.24,41.5644,21,872.85,0,0
2022-05-16,1010,Fashion,South,81.32,0.13,70.7484,15,1061.23,0,0
2022-05-17,1001,Fashion,East,357.17,0.16,300.0228,18,5400.41,1,0
2022-05-17,1002,Fashion,East,184.57,0.11,164.2673,11,1806.94,1,0
2022-05-17,1003,Fashion,East,366.2,0.1,329.58,12,3954.96,1,1
2022-05-17,1004,Home,North,452.12,0,452.12,8,3616.96,1,0
2022-05-17,1005,Home,East,379.77,0.12,334.1976,9,3007.78,1,0
2022-05-17,1006,Home,West,389.5,0.11,346.655,17,5893.14,1,0
2022-05-17,1007,Home,North,290.86,0.29,206.5106,6,1239.06,1,0
2022-05-17,1008,Home,North,36.24,0.1,32.616,7,228.31,1,0
2022-05-17,1009,Electronics,North,200.73,0.12,176.6424,20,3532.85,1,0
2022-05-17,1010,Electronics,West,86.05,0.08,79.166,24,1899.98,1,0
2022-05-18,1001,Home,East,312.86,0.22,244.0308,7,1708.22,2,0
2022-05-18,1002,Fashion,West,91.54,0.16,76.8936,15,1153.4,2,0
2022-05-18,1003,Fashion,West,82.56,0.13,71.8272,13,933.75,2,0
2022-05-18,1004,Home,West,423.27,0.27,308.9871,12,3707.85,2,0
2022-05-18,1005,Home,East,304.71,0.12,268.1448,11,2949.59,2,0
2022-05-18,1006,Electronics,East,400.41,0.04,384.3936,18,6919.08,2,0
2022-05-18,1007,Home,North,363.23,0.02,355.9654,10,3559.65,2,0
2022-05-18,1008,Electronics,West,207.11,0.21,163.6169,21,3435.95,2,0
2022-05-18,1009,Fashion,West,88.12,0.23,67.8524,12,814.23,2,0
2022-05-18,1010,Electronics,North,361.86,0.17,300.3438,21,6307.22,2,0
2022-05-19,1001,Fashion,North,312.97,0.07,291.0621,10,2910.62,3,0
2022-05-19,1002,Fashion,North,297.77,0.29,211.4167,16,3382.67,3,0
2022-05-19,1003,Electronics,West,79.13,0.2,63.304,21,1329.38,3,0
2022-05-19,1004,Electronics,West,285.17,0.06,268.0598,23,6165.38,3,0
2022-05-19,1005,Electronics,East,111.99,0.2,89.592,21,1881.43,3,0
2022-05-19,1006,Electronics,East,389.04,0.17,322.9032,23,7426.77,3,0
2022-05-19,1007,Electronics,North,111.29,0.11,99.0481,24,2377.15,3,0
2022-05-19,1008,Home,South,495.03,0,495.03,9,4455.27,3,0
2022-05-19,1009,Home,North,196.18,0.29,139.2878,12,1671.45,3,0
2022-05-19,1010,Home,North,498.67,0.19,403.9227,12,4847.07,3,0
2022-05-20,1001,Home,North,448.16,0.04,430.2336,8,3441.87,4,0
2022-05-20,1002,Fashion,South,159.07,0.21,125.6653,17,2136.31,4,0
2022-05-20,1003,Fashion,West,393.08,0.23,302.6716,21,6356.1,4,0
2022-05-20,1004,Fashion,West,191.73,0.11,170.6397,15,2559.6,4,0
2022-05-20,1005,Home,South,411.15,0.19,333.0315,7,2331.22,4,0
2022-05-20,1006,Electronics,South,422.05,0.06,396.727,19,7537.81,4,0
2022-05-20,1007,Electronics,West,101.83,0.04,97.7568,21,2052.89,4,0
2022-05-20,1008,Electronics,South,126.51,0.15,107.5335,16,1720.54,4,0
2022-05-20,1009,Fashion,East,102.39,0.19,82.9359,16,1326.97,4,0
2022-05-20,1010,Electronics,West,68.31,0.12,60.1128,15,901.69,4,0
2022-05-21,1001,Fashion,East,406.25,0.1,365.625,13,4753.12,5,1
2022-05-21,1002,Home,East,206.82,0.27,150.9786,15,2264.68,5,0
2022-05-21,1003,Fashion,East,28.44,0.02,27.8712,17,473.81,5,0
2022-05-21,1004,Home,West,257.87,0.05,244.9765,15,3674.65,5,0
2022-05-21,1005,Electronics,South,244.25,0.17,202.7275,23,4662.73,5,0
2022-05-21,1006,Home,East,430.12,0.17,356.9996,4,1428,5,0
2022-05-21,1007,Home,North,81.39,0,81.39,8,651.12,5,0
2022-05-21,1008,Fashion,North,401.79,0.18,329.4678,26,8566.16,5,0
2022-05-21,1009,Home,South,351.48,0.01,347.9652,10,3479.65,5,0
2022-05-21,1010,Electronics,West,467.38,0.24,355.2088,19,6748.97,5,0
2022-05-22,1001,Electronics,East,393.86,0.14,338.7196,17,5758.23,6,0
2022-05-22,1002,Electronics,East,139.12,0.18,114.0784,16,1825.25,6,0
2022-05-22,1003,Fashion,East,27.83,0.09,25.3253,15,379.88,6,0
2022-05-22,1004,Fashion,West,14.78,0.04,14.1888,22,312.15,6,0
2022-05-22,1005,Electronics,East,410.26,0.07,381.5418,30,11446.25,6,0
2022-05-22,1006,Fashion,South,278.24,0.12,244.8512,15,3672.77,6,0
2022-05-22,1007,Electronics,West,481.09,0.19,389.6829,11,4286.51,6,0
2022-05-22,1008,Home,East,384.21,0,384.21,4,1536.84,6,0
2022-05-22,1009,Fashion,South,85.21,0.25,63.9075,16,1022.52,6,0
2022-05-22,1010,Home,West,290.4,0.09,264.264,8,2114.11,6,0
2022-05-23,1001,Electronics,North,28.64,0.21,22.6256,15,339.38,0,0
2022-05-23,1002,Electronics,North,288.8,0.28,207.936,20,4158.72,0,0
2022-05-23,1003,Home,South,67.3,0.27,49.129,10,491.29,0,0
2022-05-23,1004,Fashion,East,322.47,0.18,264.4254,11,2908.68,0,0
2022-05-23,1005,Home,West,416.37,0.2,333.096,4,1332.38,0,0
2022-05-23,1006,Fashion,South,107.68,0.27,78.6064,22,1729.34,0,0
2022-05-23,1007,Fashion,West,204.46,0.05,194.237,17,3302.03,0,0
2022-05-23,1008,Electronics,North,86.07,0.18,70.5774,19,1340.97,0,0
2022-05-23,1009,Home,West,156.26,0.01,154.6974,4,618.79,0,0
2022-05-23,1010,Fashion,South,348.53,0.02,341.5594,11,3757.15,0,0
2022-05-24,1001,Electronics,South,180.52,0.02,176.9096,25,4422.74,1,0
2022-05-24,1002,Fashion,East,334.51,0.03,324.4747,19,6165.02,1,0
2022-05-24,1003,Fashion,West,269.14,0.24,204.5464,13,2659.1,1,0
2022-05-24,1004,Home,South,78.48,0.18,64.3536,10,643.54,1,0
2022-05-24,1005,Home,North,255.37,0.2,204.296,9,1838.66,1,0
2022-05-24,1006,Electronics,West,322.24,0.16,270.6816,17,4601.59,1,0
2022-05-24,1007,Electronics,South,82.62,0.11,73.5318,17,1250.04,1,1
2022-05-24,1008,Home,North,422.18,0.12,371.5184,9,3343.67,1,0
2022-05-24,1009,Fashion,North,58.7,0.27,42.851,10,428.51,1,0
2022-05-24,1010,Electronics,North,471.31,0.26,348.7694,16,5580.31,1,0
2022-05-25,1001,Home,North,362.39,0.23,279.0403,7,1953.28,2,0
2022-05-25,1002,Electronics,West,266.76,0.23,205.4052,17,3491.89,2,0
2022-05-25,1003,Electronics,North,126.56,0.16,106.3104,16,1700.97,2,0
2022-05-25,1004,Electronics,South,166.36,0.3,116.452,15,1746.78,2,0
2022-05-25,1005,Home,North,465.63,0.22,363.1914,3,1089.57,2,0
2022-05-25,1006,Fashion,North,167.07,0.13,145.3509,9,1308.16,2,0
2022-05-25,1007,Electronics,East,485.89,0.2,388.712,18,6996.82,2,0
2022-05-25,1008,Electronics,South,73.92,0.16,62.0928,27,1676.51,2,0
2022-05-25,1009,Home,West,246.44,0.24,187.2944,9,1685.65,2,0
2022-05-25,1010,Electronics,East,359,0.11,319.51,18,5751.18,2,1
2022-05-26,1001,Home,West,475.37,0.07,442.0941,10,4420.94,3,0
2022-05-26,1002,Fashion,North,329.89,0.1,296.901,18,5344.22,3,0
2022-05-26,1003,Home,West,188.49,0.09,171.5259,8,1372.21,3,0
2022-05-26,1004,Home,South,162,0.07,150.66,14,2109.24,3,0
2022-05-26,1005,Home,East,224.98,0.08,206.9816,11,2276.8,3,0
2022-05-26,1006,Fashion,South,397.22,0.27,289.9706,20,5799.41,3,0
2022-05-26,1007,Home,South,402.77,0.28,289.9944,8,2319.96,3,0
2022-05-26,1008,Fashion,West,274.92,0.21,217.1868,10,2171.87,3,0
2022-05-26,1009,Fashion,North,160.21,0.19,129.7701,22,2854.94,3,0
2022-05-26,1010,Home,South,56.08,0.26,41.4992,10,414.99,3,0
2022-05-27,1001,Electronics,South,63.4,0.1,57.06,25,1426.5,4,0
2022-05-27,1002,Fashion,West,446.44,0.03,433.0468,13,5629.61,4,0
2022-05-27,1003,Electronics,West,35.68,0.23,27.4736,30,824.21,4,0
2022-05-27,1004,Electronics,North,26.04,0.24,19.7904,22,435.39,4,0
2022-05-27,1005,Fashion,North,210.04,0.26,155.4296,11,1709.73,4,0
2022-05-27,1006,Fashion,South,201.52,0.2,161.216,13,2095.81,4,1
2022-05-27,1007,Fashion,South,287.86,0.18,236.0452,23,5429.04,4,0
2022-05-27,1008,Fashion,West,312,0.29,221.52,12,2658.24,4,0
2022-05-27,1009,Electronics,South,429.32,0.2,343.456,16,5495.3,4,1
2022-05-27,1010,Electronics,West,168.58,0.17,139.9214,18,2518.59,4,0
2022-05-28,1001,Fashion,East,456.59,0.13,397.2333,12,4766.8,5,0
2022-05-28,1002,Fashion,West,41.86,0.03,40.6042,18,730.88,5,0
2022-05-28,1003,Fashion,East,49.79,0.05,47.3005,17,804.11,5,0
2022-05-28,1004,Home,North,81.12,0.14,69.7632,5,348.82,5,0
2022-05-28,1005,Electronics,South,321.34,0.13,279.5658,27,7548.28,5,0
2022-05-28,1006,Electronics,West,458.19,0.05,435.2805,22,9576.17,5,0
2022-05-28,1007,Electronics,West,249.01,0.04,239.0496,27,6454.34,5,0
2022-05-28,1008,Home,West,410.5,0.05,389.975,10,3899.75,5,0
2022-05-28,1009,Fashion,East,41,0.06,38.54,12,462.48,5,0
2022-05-28,1010,Electronics,West,249.39,0.14,214.4754,19,4075.03,5,0
2022-05-29,1001,Electronics,West,422.4,0.14,363.264,18,6538.75,6,1
2022-05-29,1002,Electronics,South,350.77,0.14,301.6622,21,6334.91,6,0
2022-05-29,1003,Fashion,East,23.18,0.26,17.1532,21,360.22,6,0
2022-05-29,1004,Electronics,East,398.22,0.09,362.3802,28,10146.65,6,0
2022-05-29,1005,Fashion,North,329.85,0.08,303.462,13,3945.01,6,0
2022-05-29,1006,Electronics,South,133.7,0.01,132.363,18,2382.53,6,0
2022-05-29,1007,Fashion,West,143.22,0.21,113.1438,10,1131.44,6,1
2022-05-29,1008,Electronics,West,318.58,0.23,245.3066,26,6377.97,6,0
2022-05-29,1009,Home,East,339.31,0.25,254.4825,6,1526.89,6,0
2022-05-29,1010,Electronics,East,360.99,0.21,285.1821,19,5418.46,6,1
2022-05-30,1001,Fashion,West,486.24,0.16,408.4416,14,5718.18,0,0
2022-05-30,1002,Home,East,145.17,0.12,127.7496,9,1149.75,0,0
2022-05-30,1003,Electronics,North,78.38,0.22,61.1364,21,1283.86,0,0
2022-05-30,1004,Home,South,213.2,0.21,168.428,6,1010.57,0,0
2022-05-30,1005,Fashion,North,410.58,0.11,365.4162,11,4019.58,0,0
2022-05-30,1006,Fashion,East,334.32,0.29,237.3672,14,3323.14,0,0
2022-05-30,1007,Home,East,342.16,0,342.16,6,2052.96,0,0
2022-05-30,1008,Fashion,West,238.14,0.05,226.233,15,3393.49,0,0
2022-05-30,1009,Electronics,South,95.08,0.27,69.4084,15,1041.13,0,0
2022-05-30,1010,Fashion,West,277.36,0.29,196.9256,16,3150.81,0,0
2022-05-31,1001,Fashion,West,304.87,0.11,271.3343,24,6512.02,1,0
2022-05-31,1002,Electronics,South,33.26,0.02,32.5948,23,749.68,1,0
2022-05-31,1003,Fashion,East,23.29,0.12,20.4952,20,409.9,1,0
2022-05-31,1004,Fashion,East,145.17,0.2,116.136,14,1625.9,1,0
2022-05-31,1005,Fashion,West,13.11,0.03,12.7167,20,254.33,1,1
2022-05-31,1006,Electronics,West,385.51,0.23,296.8427,19,5640.01,1,0
2022-05-31,1007,Home,South,98.72,0.15,83.912,11,923.03,1,0
2022-05-31,1008,Home,South,176.57,0.23,135.9589,6,815.75,1,0
2022-05-31,1009,Electronics,North,207.62,0.29,147.4102,21,3095.61,1,0
2022-05-31,1010,Fashion,North,201.58,0.26,149.1692,16,2386.71,1,0
2022-06-01,1001,Home,West,365.37,0.2,292.296,11,3215.26,2,0
2022-06-01,1002,Fashion,West,329,0.14,282.94,10,2829.4,2,0
2022-06-01,1003,Electronics,West,157.37,0.19,127.4697,19,2421.92,2,0
2022-06-01,1004,Home,East,414.28,0.04,397.7088,9,3579.38,2,0
2022-06-01,1005,Fashion,West,370.86,0.28,267.0192,15,4005.29,2,0
2022-06-01,1006,Home,South,169.35,0.21,133.7865,9,1204.08,2,0
2022-06-01,1007,Home,East,212.63,0.06,199.8722,16,3197.96,2,0
2022-06-01,1008,Home,East,339.07,0.03,328.8979,13,4275.67,2,0
2022-06-01,1009,Electronics,North,482.81,0.12,424.8728,19,8072.58,2,1
2022-06-01,1010,Home,East,141.92,0,141.92,6,851.52,2,0
2022-06-02,1001,Fashion,East,282.04,0.17,234.0932,17,3979.58,3,0
2022-06-02,1002,Electronics,North,94.08,0.04,90.3168,26,2348.24,3,0
